"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2024-03-26","10:19:00",5235.08,"1 Mar 26 5235 C BTO 6.45 | 1 Mar 26 5305 C BTO 0.05 | 2 Mar 26 5270 C STO 0.20",-620,5228.38,"2024-03-26","12:53:00",-165,"Stop Loss",-465.24,-75.03870967741936,1,332413.16,620,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.062,0.098,12.99,12.89,10.66,6.23,0,-71.77
"2024-03-26","09:32:00",5230.37,"1 Mar 26 5225 P BTO 5.20 | 1 Mar 26 5235 C BTO 5.40 | 1 Mar 26 5210 P STO 1.70 | 1 Mar 26 5250 C STO 1.35",-765,5203.58,"2024-03-26","16:00:00",-1500,"Expired",727.88,95.14771241830066,1,333141.04,765,"h 15:32Mark RIC d40/40 w15",7.12,0,0.288,0.278,13.16,13.38,10.66,1.52,96.08,-83.66
"2024-03-25","14:30:00",5228.51,"1 Mar 27 5195 P STO 4.25 | 1 Mar 27 5255 C STO 6.00 | 1 Apr 1 5195 P BTO 10.70 | 1 Apr 1 5255 C BTO 14.45",-1491,5224.76,"2024-03-27","14:45:00",-1214,"Exited at Specified Time",-281,-18.846411804158283,1,332860.04,1491,"CALENDAR 2/4 21:05 - LUN",4,0,0.408,0.024,13.15,12.85,-14.66,8.99,7.98,-18.51
"2024-03-22","11:00:00",5230.29,"1 Mar 22 5230 P STO 7.20 | 1 Mar 22 5240 C STO 3.65 | 1 Mar 22 5205 P BTO 1.15 | 1 Mar 22 5260 C BTO 0.45",915,5234.18,"2024-03-22","16:00:00",0,"Expired",907.88,99.22185792349727,1,332450.52,1585,"h 17:00 17:30 IC -LUN-MAR-VEN",7.12,0,6.781,1,12.99,13.06,0.95,-12.19,100,0
"2024-03-22","09:32:00",5243.7,"1 Mar 22 5225 P STO 3.05 | 1 Mar 22 5260 C STO 2.55 | 1 Mar 22 5205 P BTO 0.80 | 1 Mar 22 5280 C BTO 0.35",435,5234.18,"2024-03-22","16:00:00",0,"Expired",427.88,98.36321839080459,1,332878.4,1565,"h 15:32 IC Mark d20 w20 V.2 Sma5 Gap Up",7.12,0,4.87,1,12.99,13.06,0.95,1.22,100,-1.15
"2024-03-21","12:28:00",5260.62,"1 Mar 21 5260 C BTO 6.60 | 1 Mar 21 5330 C BTO 0.05 | 2 Mar 21 5295 C STO 0.15",-645,5250.76,"2024-03-21","13:49:00",-180,"Stop Loss",-475.24,-73.68062015503875,1,332274.56,645,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.045,0.089,12.91,12.98,28.81,7.19,0,-70.54
"2024-03-21","10:05:00",5253.48,"4 Mar 21 5205 P BTO 0.45",-90,5241.53,"2024-03-21","16:00:00",0,"Expired",-186.8,-103.77777777777779,2,332087.76,180,"h 16:05//Put Lottery ticket- sma200 abv - Vix max 20- VIX max move up 1% - Move up - 1$ - MULTI - V2",6.8,0,0,0,12.8,13.02,28.81,0.05,11.11,-100
"2024-03-21","09:32:00",5250.63,"1 Mar 21 5245 P BTO 6.75 | 1 Mar 21 5255 C BTO 7.30 | 1 Mar 21 5230 P STO 2.80 | 1 Mar 21 5270 C STO 2.50",-885,5241.53,"2024-03-21","16:00:00",-347,"Expired",-545.12,-61.595480225988695,1,331542.64,885,"h 15:32Mark RIC d40/40 w15",7.12,0,0.377,0.038,12.69,13.02,28.81,-2.8,9.6,-87.01
"2024-03-20","10:25:00",5181.85,"1 Mar 20 5180 C BTO 18.60 | 1 Mar 20 5250 C BTO 0.90 | 2 Mar 20 5215 C STO 5.45",-870,5224.62,"2024-03-20","16:00:00",-2538,"Expired",1660.88,190.9057471264368,1,333166.52,870,"ORB 70/35 3% Monday-Friday No SL",7.12,0,0.559,0.415,13.88,13.02,3.18,0.16,250.57,-15.52
"2024-03-20","09:32:00",5177.45,"1 Mar 20 5135 P STO 4.80 | 1 Mar 20 5215 C STO 5.00 | 1 Mar 20 5115 P BTO 2.05 | 1 Mar 20 5235 C BTO 1.85",580,5224.62,"2024-03-20","16:00:00",962,"Expired",-389.12,-67.0896551724138,1,332749.8,1420,"h 15:32 IC Mark d20 w20 V.2 Sma5 Gap Up",7.12,0,2.513,94.5,14.06,13.02,3.18,-4.24,60.34,-82.76
"2024-03-19","14:15:00",5169.6,"2 Mar 19 5165 P STO 3.15 | 2 Mar 19 5160 P BTO 1.85",120,5178.51,"2024-03-19","16:00:00",0,"Expired",233.4,97.25,2,328070.48,760,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.703,1,14.03,13.84,-10.33,30.51,100,-58.33
"2024-03-19","13:45:00",5171.64,"1 Mar 19 5165 P STO 2.80 | 1 Mar 19 5180 C STO 1.90 | 1 Mar 19 5155 P BTO 1.05 | 1 Mar 19 5190 C BTO 0.55",300,5178.51,"2024-03-19","16:00:00",0,"Expired",292.88,97.62666666666667,1,328363.36,700,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.938,1,14.04,13.84,-10.33,32.55,100,-8.33
"2024-03-19","13:15:00",5166.61,"2 Mar 19 5160 P STO 3.75 | 2 Mar 19 5155 P BTO 2.45",120,5178.51,"2024-03-19","16:00:00",0,"Expired",233.4,97.25,2,328596.76,760,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.531,1,14.11,13.84,-10.33,27.52,100,-20.83
"2024-03-19","10:50:00",5145.65,"1 Mar 19 5145 C BTO 8.40 | 1 Mar 19 5215 C BTO 0.10 | 2 Mar 19 5180 C STO 0.30",-800,5178.51,"2024-03-19","16:00:00",-3351,"Expired",2543.88,317.985,1,331140.64,800,"ORB 70/35 3% Monday-Friday No SL",7.12,0,0.071,0.003,14.08,13.84,-10.33,6.56,320.62,-16.88
"2024-03-18","14:30:00",5164.06,"1 Mar 20 5105 P STO 7.35 | 1 Mar 20 5210 C STO 9.50 | 1 Mar 22 5105 P BTO 12.90 | 1 Mar 22 5210 C BTO 16.20",-1226,5178.51,"2024-03-20","12:03:00",-1595,"Profit Target",365,29.771615008156605,1,331505.64,1226,"CALENDAR 2/4 21:05 - LUN",4,0,0.579,0.316,14.28,13.97,37.68,9.29,30.51,-1.71
"2024-03-18","09:32:00",5165.39,"1 Mar 18 5140 P STO 2.25 | 1 Mar 18 5185 C STO 2.90 | 1 Mar 18 5120 P BTO 0.75 | 1 Mar 18 5205 C BTO 0.55",375,5149.42,"2024-03-18","16:00:00",0,"Expired",367.88,98.10133333333333,1,327837.08,1625,"h 15:32 IC Mark d20 w20 V.2 Sma5 Gap Up",7.12,0,3.962,1,14.45,14.4,37.68,10.62,100,-8
"2024-03-15","12:00:00",5117.39,"1 Mar 20 5045 P STO 10.30 | 1 Mar 20 5190 C STO 9.10 | 1 Mar 22 5045 P BTO 14.70 | 1 Mar 22 5190 C BTO 14.00",-933,5224.62,"2024-03-20","16:00:00",-908,"Expired",-27.6,-2.9581993569131835,1,333138.92,933,"Doppio Calendar VIX O/N - VEN -18.00",2.6,0,0.676,0.788,14.85,13.02,-27.17,-5.92,48.98,-3.54
"2024-03-15","11:49:00",5118.02,"1 Mar 15 5115 P STO 8.80 | 1 Mar 15 5130 C STO 5.35 | 1 Mar 15 5090 P BTO 2.20 | 1 Mar 15 5150 C BTO 1.35",1050,5117.09,"2024-03-15","16:00:00",0,"Expired",1042.88,99.32190476190476,1,327469.2,1450,"h 17:00 17:30 IC -LUN-MAR-VEN",7.12,0,3.986,2,14.85,14.54,-27.17,-5.29,100,-26.19
"2024-03-14","13:45:00",5142.05,"1 Mar 14 5135 P STO 4.15 | 1 Mar 14 5150 C STO 3.80 | 1 Mar 14 5125 P BTO 1.75 | 1 Mar 14 5160 C BTO 1.50",460,5150.48,"2024-03-14","16:00:00",48,"Expired",404.88,88.01739130434783,1,326426.32,540,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.446,19,14.59,14.35,9.83,-33.09,93.48,-60.87
"2024-03-14","09:32:00",5172.95,"1 Mar 14 5170 P BTO 8.75 | 1 Mar 14 5180 C BTO 6.40 | 1 Mar 14 5155 P STO 4.30 | 1 Mar 14 5195 C STO 2.00",-895,5150.48,"2024-03-14","16:00:00",-1500,"Expired",597.88,66.8022346368715,1,326021.44,895,"h 15:32Mark RIC d40/40 w15",7.12,0,0.416,0.218,13.58,14.35,9.83,-2.19,67.6,-2.23
"2024-03-12","14:15:00",5164.76,"2 Mar 12 5160 P STO 3.90 | 2 Mar 12 5155 P BTO 2.45",135,5175.27,"2024-03-12","16:00:00",0,"Expired",263.4,97.55555555555556,2,322435.8,730,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.592,1,13.98,13.86,16.36,30.46,100,-11.11
"2024-03-12","10:16:00",5144.91,"1 Mar 12 5145 C BTO 12.00 | 1 Mar 12 5215 C BTO 0.15 | 2 Mar 12 5180 C STO 1.50",-925,5175.27,"2024-03-12","16:00:00",-3027,"Expired",2094.88,226.47351351351355,1,324530.68,925,"ORB 70/35 3% Monday-Friday No SL",7.12,0,0.247,0.003,14.29,13.86,16.36,10.61,256.22,-20.54
"2024-03-12","09:32:00",5141.91,"1 Mar 12 5135 P BTO 9.60 | 1 Mar 12 5150 C BTO 9.20 | 1 Mar 12 5120 P STO 5.10 | 1 Mar 12 5165 C STO 4.30",-950,5175.27,"2024-03-12","16:00:00",-1500,"Expired",542.88,57.14526315789473,1,325073.56,950,"h 15:32Mark RIC d40/40 w15",7.12,0,0.5,0.421,14.42,13.86,16.36,7.61,57.89,-23.16
"2024-03-11","14:30:00",5118.12,"1 Mar 13 5055 P STO 7.10 | 1 Mar 13 5165 C STO 9.80 | 1 Mar 15 5055 P BTO 12.80 | 1 Mar 15 5165 C BTO 15.80",-1171,5168.95,"2024-03-13","10:51:00",-1525,"Profit Target",350,29.888983774551665,1,325423.56,1171,"CALENDAR 2/4 21:05 - LUN",4,0,0.591,0.402,15.16,13.94,-11.73,6.16,30.66,-2.22
"2024-03-11","11:12:00",5103.55,"1 Mar 11 5100 P STO 8.80 | 1 Mar 11 5115 C STO 5.10 | 1 Mar 11 5075 P BTO 2.15 | 1 Mar 11 5135 C BTO 1.15",1050,5117.94,"2024-03-11","16:00:00",294,"Expired",748.88,71.32190476190476,1,322172.4,1450,"h 17:00 17:30 IC -LUN-MAR-VEN",7.12,0,4.212,38,15.93,15.2,-11.73,-8.41,90,-2.38
"2024-03-08","13:45:00",5120.05,"1 Mar 8 5110 P STO 4.85 | 1 Mar 8 5130 C STO 4.90 | 1 Mar 8 5100 P BTO 2.45 | 1 Mar 8 5140 C BTO 2.40",480,5123.69,"2024-03-08","16:00:00",0,"Expired",472.88,98.51666666666667,1,320533.44,520,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.01,1,15.51,14.81,7.1,-44.41,100,-90.62
"2024-03-08","10:15:00",5187.05,"1 Mar 8 5185 C BTO 11.35 | 1 Mar 8 5255 C BTO 0.15 | 2 Mar 8 5220 C STO 1.25",-910,5163.7,"2024-03-08","11:10:00",-230,"Stop Loss",-690.24,-75.85054945054945,1,320060.56,910,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.217,0.167,14.07,14.28,7.1,22.59,0,-73.63
"2024-03-08","10:05:00",5186.63,"4 Mar 8 5125 P BTO 0.55",-110,5123.69,"2024-03-08","16:00:00",-262,"Expired",297.2,135.0909090909091,2,320830.64,220,"h 16:05//Put Lottery ticket- sma200 abv - Vix max 20- VIX max move up 1% - Move up - 1$ - MULTI - V2",6.8,0,0,0,14.09,14.81,7.1,22.17,2172.73,-36.36
"2024-03-08","09:32:00",5166.18,"1 Mar 8 5160 P BTO 9.15 | 1 Mar 8 5175 C BTO 7.15 | 1 Mar 8 5145 P STO 4.35 | 1 Mar 8 5190 C STO 3.05",-900,5123.69,"2024-03-08","16:00:00",-1500,"Expired",592.88,65.87555555555555,1,321423.52,900,"h 15:32Mark RIC d40/40 w15",7.12,0,0.454,0.588,14.07,14.81,7.1,1.72,66.67,-13.33
"2024-03-07","14:15:00",5163.32,"2 Mar 7 5160 P STO 3.95 | 2 Mar 7 5155 P BTO 2.35",150,5157.36,"2024-03-07","16:00:00",264,"Expired",-234.6,-78.2,2,319846.44,700,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.681,15,14.41,14.39,27.62,30.94,53.33,-133.33
"2024-03-07","13:15:00",5153.56,"2 Mar 7 5150 P STO 5.20 | 2 Mar 7 5145 P BTO 3.55",155,5157.36,"2024-03-07","16:00:00",0,"Expired",303.4,97.87096774193547,2,320149.84,690,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.465,1,14.36,14.39,27.62,21.18,100,-25.81
"2024-03-07","10:15:00",5143.64,"1 Mar 7 5145 C BTO 9.15 | 1 Mar 7 5215 C BTO 0.10 | 2 Mar 7 5180 C STO 0.65",-805,5157.36,"2024-03-07","16:00:00",-1236,"Expired",423.88,52.655900621118015,1,320573.72,805,"ORB 70/35 3% Monday-Friday No SL",7.12,0,0.141,0.008,14.32,14.39,27.62,11.26,136.65,-2.48
"2024-03-07","10:05:00",5139.68,"4 Mar 7 5080 P BTO 0.50",-100,5157.36,"2024-03-07","16:00:00",0,"Expired",-206.8,-103.4,2,320366.92,200,"h 16:05//Put Lottery ticket- sma200 abv - Vix max 20- VIX max move up 1% - Move up - 1$ - MULTI - V2",6.8,0,0,0,14.36,14.39,27.62,7.3,10,-100
"2024-03-07","09:32:00",5136.98,"1 Mar 7 5130 P BTO 7.75 | 1 Mar 7 5145 C BTO 6.70 | 1 Mar 7 5115 P STO 3.65 | 1 Mar 7 5160 C STO 2.45",-845,5157.36,"2024-03-07","16:00:00",-1236,"Expired",383.88,45.42958579881657,1,320750.8,845,"h 15:32Mark RIC d40/40 w15",7.12,0,0.422,0.012,14.28,14.39,27.62,4.6,69.82,-10.65
"2024-03-06","13:45:00",5118.73,"1 Mar 6 5110 P STO 3.80 | 1 Mar 6 5130 C STO 2.90 | 1 Mar 6 5100 P BTO 1.80 | 1 Mar 6 5140 C BTO 0.95",385,5104.76,"2024-03-06","16:00:00",524,"Expired",-146.12,-37.95324675324675,1,320081.04,615,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.436,53,14.29,14.44,28.79,10.7,16.88,-116.88
"2024-03-06","11:03:00",5118.27,"1 Mar 6 5120 C BTO 8.35 | 1 Mar 6 5190 C BTO 0.10 | 2 Mar 6 5155 C STO 0.55",-745,5108.26,"2024-03-06","13:38:00",-210,"Stop Loss",-545.24,-73.18657718120805,1,320590.88,745,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.13,0.095,14.09,14.47,28.79,10.24,44.97,-70.47
"2024-03-06","09:32:00",5114.35,"1 Mar 6 5110 P BTO 9.80 | 1 Mar 6 5120 C BTO 8.70 | 1 Mar 6 5095 P STO 4.90 | 1 Mar 6 5135 C STO 3.70",-1000,5104.76,"2024-03-06","16:00:00",-524,"Expired",-483.12,-48.312,1,320227.16,1000,"h 15:32Mark RIC d40/40 w15",7.12,0,0.465,0.019,13.9,14.44,28.79,6.32,15.5,-60
"2024-03-05","11:00:00",5088.18,"1 Mar 5 5085 P STO 6.30 | 1 Mar 5 5100 C STO 3.85 | 1 Mar 5 5060 P BTO 0.95 | 1 Mar 5 5120 C BTO 0.85",825,5079.24,"2024-03-05","16:00:00",576,"Expired",241.88,29.318787878787877,1,321136.12,1675,"h 17:00 17:30 IC -LUN-MAR-VEN",7.12,0,5.639,66.5,14.23,14.52,-20.94,-21.83,33.33,-177.58
"2024-03-04","14:30:00",5137.27,"1 Mar 6 5095 P STO 4.40 | 1 Mar 6 5165 C STO 6.95 | 1 Mar 8 5095 P BTO 10.40 | 1 Mar 8 5165 C BTO 15.15",-1421,5072.79,"2024-03-05","14:33:00",-1079,"Above Delta",-346,-24.349049964813513,1,320894.24,1421,"CALENDAR 2/4 21:05 - LUN",4,0,0.444,0.735,13.39,14.55,-6.09,6.28,2.39,-26.46
"2024-03-01","14:15:00",5137.91,"2 Mar 1 5135 P STO 3.75 | 2 Mar 1 5130 P BTO 2.20",145,5137.08,"2024-03-01","16:00:00",0,"Expired",283.4,97.72413793103448,2,316669.88,710,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.705,2,13.41,13.16,2.24,39.4,100,-79.31
"2024-03-01","13:15:00",5127.66,"2 Mar 1 5125 P STO 4.80 | 2 Mar 1 5120 P BTO 3.05",165,5137.08,"2024-03-01","16:00:00",0,"Expired",323.4,98,2,316993.28,670,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.574,1,13.36,13.16,2.24,29.15,100,-9.09
"2024-03-01","12:00:00",5119.58,"1 Mar 6 5070 P STO 7.40 | 1 Mar 6 5170 C STO 6.10 | 1 Mar 8 5070 P BTO 12.30 | 1 Mar 8 5170 C BTO 11.90",-1073,5104.76,"2024-03-06","16:00:00",-1195,"Expired",119.4,11.127679403541473,1,320710.28,1073,"Doppio Calendar VIX O/N - VEN -18.00",2.6,0,0.558,0.008,13.27,14.44,2.24,21.07,57.97,-1.68
"2024-03-01","10:15:00",5107.02,"1 Mar 1 5105 C BTO 10.00 | 1 Mar 1 5175 C BTO 0.10 | 2 Mar 1 5140 C STO 0.70",-880,5137.08,"2024-03-01","16:00:00",-3208,"Expired",2320.88,263.73636363636365,1,319314.16,880,"ORB 70/35 3% Monday-Friday No SL",7.12,0,0.139,0.006,13.21,13.16,2.24,8.51,271.59,-9.09
"2024-03-01","09:32:00",5103.31,"1 Mar 1 5095 P BTO 7.10 | 1 Mar 1 5110 C BTO 7.05 | 1 Mar 1 5080 P STO 3.15 | 1 Mar 1 5125 C STO 2.70",-840,5137.08,"2024-03-01","16:00:00",-1500,"Expired",652.88,77.72380952380954,1,321240.24,840,"h 15:32Mark RIC d40/40 w15",7.12,0,0.413,0.437,13.26,13.16,2.24,4.8,78.57,-14.29
"2024-02-29","10:05:00",5094.41,"4 Feb 29 5045 P BTO 0.45",-90,5096.27,"2024-02-29","16:00:00",0,"Expired",-186.8,-103.77777777777779,2,316386.48,180,"h 16:05//Put Lottery ticket- sma200 abv - Vix max 20- VIX max move up 1% - Move up - 1$ - MULTI - V2",6.8,0,0,0,13.38,13.33,15.6,9.05,522.22,-100
"2024-02-29","09:32:00",5092.61,"1 Feb 29 5085 P BTO 7.85 | 1 Feb 29 5100 C BTO 7.95 | 1 Feb 29 5070 P STO 3.65 | 1 Feb 29 5115 C STO 3.35",-890,5096.27,"2024-02-29","16:00:00",0,"Expired",-897.12,-100.8,1,316573.28,890,"h 15:32Mark RIC d40/40 w15",7.12,0,0.443,0.667,13.4,13.33,15.6,7.25,26.4,-100
"2024-02-27","09:32:00",5073.35,"1 Feb 27 5070 P BTO 6.80 | 1 Feb 27 5080 C BTO 6.30 | 1 Feb 27 5055 P STO 2.55 | 1 Feb 27 5095 C STO 1.95",-870,5078.18,"2024-02-27","16:00:00",0,"Expired",-877.12,-100.8183908045977,1,317416.4,870,"h 15:32Mark RIC d40/40 w15",7.12,0,0.344,0.5,13.71,13.48,5.07,-1.25,6.32,-100
"2024-02-26","14:30:00",5081.43,"1 Feb 28 5040 P STO 4.20 | 1 Feb 28 5110 C STO 6.30 | 1 Mar 1 5040 P BTO 10.20 | 1 Mar 1 5110 C BTO 14.05",-1376,5063.37,"2024-02-28","14:45:00",-1434,"Exited at Specified Time",54,3.9244186046511627,1,317470.4,1376,"CALENDAR 2/4 21:05 - LUN",4,0,0.433,0.02,13.79,13.81,4.2,-11.57,8.65,-2.62
"2024-02-26","11:00:00",5084.88,"1 Feb 26 5085 P STO 7.40 | 1 Feb 26 5095 C STO 3.30 | 1 Feb 26 5060 P BTO 1.00 | 1 Feb 26 5115 C BTO 0.45",915,5069.53,"2024-02-26","16:00:00",1547,"Expired",-639.12,-69.84918032786885,1,318497.64,1585,"h 17:00 17:30 IC -LUN-MAR-VEN",7.12,0,7.379,159,13.93,13.71,4.2,-8.12,48.63,-69.07
"2024-02-26","09:32:00",5096.31,"1 Feb 26 5075 P STO 2.65 | 1 Feb 26 5115 C STO 2.05 | 1 Feb 26 5055 P BTO 0.75 | 1 Feb 26 5135 C BTO 0.35",350,5069.53,"2024-02-26","16:00:00",547,"Expired",-204.12,-58.32000000000001,1,318293.52,1650,"h 15:32 IC Mark d20 w20 V.2 Sma5 Gap Up",7.12,0,4.273,52,13.96,13.71,4.2,3.31,78.57,-90
"2024-02-23","10:05:00",5106.93,"4 Feb 23 5050 P BTO 0.50",-100,5088.8,"2024-02-23","16:00:00",0,"Expired",-206.8,-103.4,2,318833.88,200,"h 16:05//Put Lottery ticket- sma200 abv - Vix max 20- VIX max move up 1% - Move up - 1$ - MULTI - V2",6.8,0,0,0,14.17,13.76,13.89,6.01,300,-100
"2024-02-23","09:32:00",5107.37,"1 Feb 23 5100 P BTO 6.65 | 1 Feb 23 5115 C BTO 6.65 | 1 Feb 23 5085 P STO 2.85 | 1 Feb 23 5130 C STO 2.45",-810,5088.8,"2024-02-23","16:00:00",-1120,"Expired",302.88,37.39259259259259,1,319136.76,810,"h 15:32Mark RIC d40/40 w15",7.12,0,0.398,0.009,14.12,13.76,13.89,6.45,38.27,-55.56
"2024-02-22","14:15:00",5088.7,"2 Feb 22 5085 P STO 4.40 | 2 Feb 22 5080 P BTO 2.90",140,5087.03,"2024-02-22","16:00:00",0,"Expired",273.4,97.64285714285712,2,318083.32,720,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.517,1,14.43,14.58,57.03,49.87,100,-100
"2024-02-22","13:45:00",5081.25,"1 Feb 22 5075 P STO 3.95 | 1 Feb 22 5090 C STO 2.85 | 1 Feb 22 5065 P BTO 1.90 | 1 Feb 22 5100 C BTO 1.00",380,5087.03,"2024-02-22","16:00:00",0,"Expired",372.88,98.12631578947368,1,318456.2,620,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.345,1,14.34,14.58,57.03,42.42,100,-51.32
"2024-02-22","13:15:00",5070.78,"2 Feb 22 5065 P STO 4.15 | 2 Feb 22 5060 P BTO 2.90",115,5087.03,"2024-02-22","16:00:00",0,"Expired",223.4,97.1304347826087,2,318472.8,770,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.431,1,14.28,14.58,57.03,31.95,100,-4.35
"2024-02-22","10:05:00",5058.5,"4 Feb 22 5000 P BTO 0.50",-100,5087.03,"2024-02-22","16:00:00",0,"Expired",-206.8,-103.4,2,318249.4,200,"h 16:05//Put Lottery ticket- sma200 abv - Vix max 20- VIX max move up 1% - Move up - 1$ - MULTI - V2",6.8,0,0,0,14.37,14.58,57.03,19.67,10,-100
"2024-02-22","09:32:00",5041.57,"1 Feb 22 5035 P BTO 9.00 | 1 Feb 22 5050 C BTO 7.95 | 1 Feb 22 5020 P STO 4.55 | 1 Feb 22 5065 C STO 3.25",-925,5087.03,"2024-02-22","16:00:00",-1500,"Expired",567.88,61.39243243243243,1,319040.68,925,"h 15:32Mark RIC d40/40 w15",7.12,0,0.46,0.631,14.32,14.58,57.03,2.74,62.16,-3.78
"2024-02-21","12:45:00",4957.6,"1 Mar 1 4835 P BTO 9.50 | 1 Mar 1 5020 C BTO 18.70 | 1 Mar 1 4815 P STO 7.70 | 1 Mar 1 5040 C STO 13.30",-720,5137.08,"2024-03-01","16:00:00",-2000,"Expired",1273.2,176.83333333333334,1,320587.36,720,"Reversal IC 9DTE",6.8,0,0.745,0.829,15.94,13.16,-12.48,-5.43,177.78,-7.64
"2024-02-21","10:05:00",4969.51,"4 Feb 21 4920 P BTO 0.45",-90,4981.8,"2024-02-21","16:00:00",0,"Expired",-186.8,-103.77777777777779,2,317809.92,180,"h 16:05//Put Lottery ticket- sma200 abv - Vix max 20- VIX max move up 1% - Move up - 1$ - MULTI - V2",6.8,0,0,0,15.7,15.24,-12.48,6.48,33.33,-100
"2024-02-20","11:00:00",4979.91,"1 Feb 20 4975 P STO 7.05 | 1 Feb 20 4990 C STO 5.10 | 1 Feb 20 4950 P BTO 1.30 | 1 Feb 20 5010 C BTO 1.05",970,4975.51,"2024-02-20","16:00:00",0,"Expired",962.88,99.2659793814433,1,317407.32,1530,"h 17:00 17:30 IC -LUN-MAR-VEN",7.12,0,5.17,5,15.42,15.3,-16.25,-9.41,100,-65.98
"2024-02-16","12:00:00",5032.73,"1 Feb 21 4990 P STO 6.30 | 1 Feb 21 5075 C STO 5.20 | 1 Feb 23 4990 P BTO 13.00 | 1 Feb 23 5075 C BTO 13.00",-1453,4981.8,"2024-02-21","16:00:00",-2045,"Expired",589.4,40.564349621472815,1,317996.72,1453,"Doppio Calendar VIX O/N - VEN -18.00",2.6,0,0.442,0.375,13.87,15.24,1.4,1.6,44.87,-38.4
"2024-02-16","11:32:00",5031.36,"1 Feb 16 5030 C BTO 8.95 | 1 Feb 16 5100 C BTO 0.10 | 2 Feb 16 5065 C STO 0.45",-825,5013.89,"2024-02-16","14:48:00",-140,"Stop Loss",-695.24,-84.27151515151515,1,315956.68,825,"ORB 70/35 3% Monday-Friday No SL",7.12,3.12,0.099,0.057,13.84,14.35,1.4,0.23,30.3,-81.82
"2024-02-16","11:00:00",5020.05,"1 Feb 16 5015 P STO 7.65 | 1 Feb 16 5030 C STO 5.20 | 1 Feb 16 4990 P BTO 1.90 | 1 Feb 16 5050 C BTO 1.05",980,5005.57,"2024-02-16","16:00:00",943,"Expired",29.88,3.048979591836735,1,315986.56,1520,"h 17:00 17:30 IC -LUN-MAR-VEN",7.12,0,4.356,111,13.98,14.24,1.4,-11.08,68.37,-39.8
"2024-02-16","09:32:00",5025.18,"1 Feb 16 5000 P STO 4.15 | 1 Feb 16 5050 C STO 2.70 | 1 Feb 16 4980 P BTO 1.65 | 1 Feb 16 5070 C BTO 0.45",465,5005.57,"2024-02-16","16:00:00",0,"Expired",457.88,98.46881720430108,1,316444.44,1535,"h 15:32 IC Mark d20 w20 V.2 Sma5 Gap Up",7.12,0,3.262,1,14.41,14.24,1.4,-5.95,100,-46.24
"2024-02-15","14:15:00",5023.47,"2 Feb 15 5020 P STO 3.90 | 2 Feb 15 5015 P BTO 2.45",135,5029.73,"2024-02-15","16:00:00",0,"Expired",263.4,97.55555555555556,2,314960.68,730,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.592,1,14.47,14.19,2.52,20.33,100,-7.41
"2024-02-15","13:45:00",5021.64,"1 Feb 15 5015 P STO 3.65 | 1 Feb 15 5030 C STO 2.80 | 1 Feb 15 5005 P BTO 1.55 | 1 Feb 15 5040 C BTO 0.90",390,5029.73,"2024-02-15","16:00:00",0,"Expired",382.88,98.17435897435898,1,315343.56,610,"IC Iron Condor 1:45 entry Vix 14 and SMA",7.12,0,2.633,1.5,14.46,14.19,2.52,18.5,100,-8.97
"2024-02-15","13:15:00",5019.98,"2 Feb 15 5015 P STO 5.20 | 2 Feb 15 5010 P BTO 3.60",150,5029.73,"2024-02-15","16:00:00",0,"Expired",293.4,97.79999999999998,2,316227.84,700,"h 19:15 & 20:15 Bull Put w5 - Sma5 abv - Move up 0.3%- Lun No",6.6,0,1.444,1,14.51,14.19,2.52,16.84,100,0
